direction,domain,system,bleu,chrf,ter,comet,fluency,adequacy
fj->en,legal,gemini,0.0696910318305709,0.4680232829945104,0.625,0.6533777117729187,4.0,3.0
fj->en,legal,gemini,0.0110075031986748,0.2236983328595549,0.7857142857142857,0.646706223487854,3.0,2.0
fj->en,legal,gemini,0.1820705281109213,0.4656905881942395,0.8666666666666667,0.6158693432807922,4.0,4.0
fj->en,legal,gemini,0.1425391135418185,0.4644555361496553,0.8125,0.679683268070221,4.0,3.0
fj->en,legal,gemini,0.3810746994718277,0.568084012974758,0.4838709677419355,0.7666748762130737,5.0,4.0
fj->en,legal,gemini,0.439495485550325,0.6949159210499128,0.5172413793103449,0.5730358958244324,3.0,2.0
fj->en,legal,gemini,0.1086163445005796,0.3795019383710707,0.7466666666666667,0.6380259394645691,4.0,3.0
fj->en,legal,gemini,0.3294600316232635,0.6698918343551806,0.625,0.6837429404258728,4.0,4.0
fj->en,legal,gemini,0.0086399268228029,0.2992060862239561,1.4230769230769231,0.5177157521247864,3.0,1.0
fj->en,legal,gemini,0.1533971262709509,0.4177194772968977,0.8,0.620543360710144,4.0,3.0
fj->en,legal,gemini,0.0332438709099564,0.2955164885135273,0.8636363636363636,0.4898848831653595,3.0,1.0
fj->en,legal,gemini,0.1352045976914347,0.4461661078079063,0.875,0.7137439846992493,4.0,2.0
fj->en,legal,gemini,0.011372027710077,0.3166527946804285,0.8846153846153846,0.5990377068519592,2.0,1.0
fj->en,legal,gemini,0.0266538347109176,0.3021154472047135,1.65,0.6179904937744141,4.0,3.0
en->fj,medical,gemini,0.392814650900513,0.7629290429005627,0.3,0.8430895209312439,4.0,4.0
en->fj,medical,gemini,0.227412212348021,0.4442191113955619,0.6666666666666665,0.5462835431098938,4.0,4.0
en->fj,medical,gemini,0.3258798048281462,0.457154991295431,0.7777777777777779,0.6483644843101501,4.0,3.0
en->fj,medical,gemini,0.408305606414529,0.5765317098507802,0.5,0.6387622952461243,4.0,3.0
en->fj,medical,gemini,0.0299504173272496,0.208710572502317,0.8571428571428571,0.7033503651618958,4.0,3.0
en->fj,medical,gemini,0.2841188924702706,0.5409511006786368,0.6,0.7951893210411072,4.0,3.0
en->fj,medical,gemini,0.0459533193273329,0.3128063871954464,1.105263157894737,0.5427678227424622,3.0,2.0
en->fj,medical,gemini,0.1624673661425072,0.4262343438173002,0.55,0.6040543913841248,4.0,3.0
en->fj,medical,gemini,0.1522862198243566,0.3714950781521745,0.5,0.5676867961883545,4.0,3.0
en->fj,medical,gemini,0.1880301546543197,0.5081159678235817,0.25,0.8569181561470032,5.0,4.0
en->fj,medical,gemini,0.0383403415373205,0.2682226556790562,0.7142857142857143,0.4927371442317962,3.0,2.0
en->fj,medical,gemini,0.0925159978069645,0.6192932744549555,0.8181818181818182,0.7997627854347229,4.0,4.0
en->fj,medical,gemini,0.4261082723917018,0.5452843621276042,0.2666666666666666,0.7522321939468384,4.0,4.0
en->fj,medical,gemini,0.0428296371052515,0.3728961498095949,0.8571428571428571,0.5442640781402588,4.0,3.0
en->fj,medical,gemini,0.0181672557364128,0.3947917795831034,1.0666666666666669,0.6161614060401917,5.0,4.0
en->fj,medical,gemini,0.0281766902325411,0.4013555971269914,0.6842105263157895,0.6205458045005798,3.0,2.0
en->fj,medical,gemini,0.1001944436308141,0.5616873436609849,0.6,0.5057859420776367,4.0,3.0
en->fj,medical,gemini,0.2417861497674479,0.6028245834521639,0.4210526315789473,0.6446064114570618,4.0,3.0
en->fj,medical,gemini,0.1804319237397501,0.5942245320170891,0.5882352941176471,0.8586761951446533,5.0,4.0
en->fj,medical,gemini,0.0,0.0032299741602067,1.0,0.3980949223041534,1.0,1.0
en->fj,medical,gemini,0.3176215203205583,0.5270553972937857,0.4,0.5840728878974915,4.0,4.0
en->fj,medical,gemini,0.4794132529145283,0.5894957521460158,0.3333333333333332,0.7686135172843933,4.0,3.0
en->fj,medical,gemini,0.0506266712158436,0.3272665650598511,0.7,0.6250676512718201,4.0,3.0
en->fj,medical,gemini,0.0295191290539031,0.35900357254317,1.0,0.5531461238861084,4.0,3.0
en->fj,medical,gemini,0.0485491771707323,0.5138500461640034,1.2,0.8542988896369934,4.0,4.0
en->fj,medical,gemini,0.0562200827659037,0.655649974489314,0.6363636363636364,0.6217594742774963,4.0,4.0
en->fj,medical,gemini,0.0452937617079388,0.4717870456648149,0.6666666666666665,0.7250632643699646,4.0,4.0
en->fj,medical,gemini,0.1152857334594026,0.4230135543199945,0.4705882352941176,0.6461467742919922,3.0,4.0
en->fj,medical,gemini,0.2659147948472494,0.5531816506047132,0.4,0.7738015651702881,4.0,4.0
en->fj,medical,gemini,0.2506824449449871,0.4472538671957625,0.625,0.685232937335968,4.0,3.0
en->fj,medical,gemini,0.1880301546543197,0.6017367554924928,0.5,0.6858022809028625,5.0,4.0
en->fj,medical,gemini,0.0412754853283514,0.5751262033283848,0.8,0.5706273913383484,4.0,3.0
en->fj,medical,gemini,0.4817610447190061,0.6908341929725966,0.375,0.6567166447639465,4.0,3.0
en->fj,medical,gemini,0.0436156647126885,0.4776599215381396,0.6153846153846154,0.6069421172142029,4.0,3.0
en->fj,medical,gemini,0.537284965911771,0.5154791962276609,0.3,0.6005175709724426,4.0,3.0
en->fj,medical,gemini,0.1496284837254666,0.5678065295340431,0.7777777777777779,0.7047566175460815,4.0,3.0
en->fj,medical,gemini,0.0321605709375814,0.4917280066616563,0.7647058823529411,0.7073866724967957,4.0,3.0
en->fj,medical,gemini,0.0452747187095289,0.6613894259747581,0.7333333333333333,0.6334026455879211,4.0,4.0
en->fj,medical,gemini,0.2114214171430307,0.6139682232474406,1.2857142857142858,0.5159416794776917,4.0,3.0
en->fj,medical,gemini,0.3442663107269527,0.5818569581920137,0.52,0.7978017330169678,4.0,3.0
en->fj,medical,gemini,0.3768499164492419,0.3741755839941328,0.5,0.6812980771064758,3.0,2.0
en->fj,medical,gemini,0.0748142418627333,0.5843638272170651,0.8,0.7082374691963196,4.0,4.0
en->fj,medical,gemini,0.1738369925723606,0.5951602724707229,0.5,0.7501955628395081,3.0,4.0
en->fj,medical,gemini,0.1374708101760565,0.6085928629793972,0.7777777777777779,0.8093956708908081,3.0,2.0
en->fj,medical,gemini,0.3156961170682442,0.5833839890812784,0.625,0.6873288750648499,4.0,3.0
en->fj,medical,gemini,0.1307655887510901,0.5031477989246342,0.7777777777777779,0.4957827031612396,4.0,3.0
en->fj,medical,gemini,0.391295029958458,0.7650992480378694,0.3333333333333332,0.7592540979385376,4.0,4.0
en->fj,medical,gemini,0.1881478574691708,0.5206754435837313,0.7222222222222221,0.7035667300224304,4.0,3.0
en->fj,medical,gemini,0.2376718389904202,0.4948947953820307,0.5833333333333334,0.7294848561286926,4.0,3.0
en->fj,medical,gemini,0.3448444257953326,0.6452431076795863,0.7777777777777779,0.7547878623008728,4.0,3.0
en->fj,medical,gemini,0.2125884413106382,0.5935145314920334,0.6111111111111112,0.698280930519104,4.0,4.0
en->fj,medical,gemini,0.0860958371038403,0.495021450930882,0.6666666666666665,0.7297929525375366,3.0,4.0
en->fj,medical,gemini,0.5578002860768766,0.6610624718931063,0.25,0.8748911619186401,5.0,4.0
en->fj,medical,gemini,0.0297585821652693,0.4810497892247604,0.7619047619047619,0.6970304846763611,4.0,4.0
en->fj,medical,gemini,0.4861555413051454,0.5408369305216212,0.3636363636363636,0.7459086775779724,4.0,4.0
en->fj,medical,gemini,0.2128220857002669,0.4866623011086689,0.6538461538461539,0.7132183313369751,4.0,4.0
en->fj,medical,gemini,0.5356976960859321,0.7521664633270555,0.4285714285714285,0.7280309796333313,4.0,3.0
en->fj,medical,gemini,0.0557871788636267,0.5336583349350579,0.7272727272727273,0.7455886006355286,4.0,3.0
fj->en,medical,gemini,0.0,0.1354757648836655,1.0,0.2498341202735901,1.0,1.0
fj->en,medical,gemini,0.2350520410695958,0.5307348815841042,0.5333333333333333,0.7020882964134216,5.0,4.0
fj->en,medical,gemini,0.5767908748024404,0.7706963226081776,0.3529411764705882,0.8380022644996643,5.0,5.0
fj->en,medical,gemini,0.2417703717557733,0.6092543240774806,0.4615384615384615,0.8099482655525208,5.0,4.0
fj->en,medical,gemini,0.2243453155240988,0.4886201849319396,0.5384615384615384,0.8105846047401428,5.0,4.0
fj->en,medical,gemini,0.0530771217107244,0.473220970133424,0.8571428571428571,0.7891939282417297,4.0,3.0
fj->en,medical,gemini,0.0285175395290415,0.5072190293809051,1.75,0.6593195796012878,4.0,3.0
fj->en,medical,gemini,0.0439785652533091,0.3425461739044497,0.75,0.7889907360076904,4.0,4.0
fj->en,medical,gemini,0.182956542244952,0.4988829112782939,0.8181818181818182,0.8290107846260071,5.0,5.0
fj->en,medical,gemini,0.0155371256927603,0.3518637400775535,2.0,0.7316991090774536,5.0,4.0
fj->en,medical,gemini,0.0184768604205221,0.6082892471263025,1.833333333333333,0.8326795697212219,4.0,3.0
fj->en,medical,gemini,0.0244370325518653,0.2293576796710207,0.8333333333333335,0.7657049894332886,5.0,5.0
fj->en,medical,gemini,0.4775034264835464,0.5935080433881674,0.3333333333333332,0.8699595332145691,4.0,4.0
fj->en,medical,gemini,0.0587394909469921,0.4589724496233742,1.5,0.8483425974845886,4.0,3.0
fj->en,medical,gemini,0.0,0.1169079155424355,1.0,0.2102885544300079,1.0,1.0
fj->en,medical,gemini,0.015276780223747,0.2850222968542404,1.25,0.6384353041648865,4.0,3.0
fj->en,medical,gemini,0.0,0.1080999708695075,1.0,0.2113348543643951,1.0,1.0
fj->en,medical,gemini,0.0561222232430572,0.6661701455122483,1.5,0.750891387462616,4.0,3.0
fj->en,medical,gemini,0.0928485401581071,0.3629144271296867,0.5333333333333333,0.7331048250198364,5.0,4.0
fj->en,medical,gemini,0.0,0.1104468587645675,1.0,0.1952185481786728,1.0,1.0
fj->en,medical,gemini,0.6803749333171202,0.8497080032397051,0.2857142857142857,0.9131234288215636,5.0,5.0
fj->en,medical,gemini,0.0,0.1493905170357926,1.0,0.2960288822650909,1.0,1.0
fj->en,medical,gemini,0.214940527147723,0.5046801695393036,1.2142857142857142,0.7482638955116272,4.0,4.0
fj->en,medical,gemini,0.0,0.1190535556277958,1.0,0.2024711072444915,1.0,1.0
fj->en,medical,gemini,0.3066148710292675,0.6319640907571411,0.6363636363636364,0.868431806564331,5.0,5.0
fj->en,medical,gemini,0.0,0.0988633018592957,1.0,0.2223935723304748,2.0,1.0
fj->en,medical,gemini,0.0408248290463863,0.3009464239775203,2.0,0.5935146808624268,4.0,2.0
fj->en,medical,gemini,0.053728496591177,0.3701065478870538,1.25,0.359805554151535,2.0,1.0
fj->en,medical,gemini,0.0428361950754725,0.2377207483180116,1.2222222222222223,0.572420060634613,3.0,2.0
fj->en,medical,gemini,0.0886686882468348,0.5543646320361492,1.0,0.8014768958091736,5.0,4.0
fj->en,medical,gemini,0.2878787818101127,0.716584146366763,0.9166666666666664,0.8382425308227539,5.0,4.0
fj->en,medical,gemini,0.0305876034645802,0.2670021507520368,0.875,0.725263237953186,3.0,2.0
fj->en,medical,gemini,0.7673071548877978,0.9172427762619056,0.2,0.8461658358573914,5.0,5.0
fj->en,medical,gemini,0.1634812655665548,0.3111056117673109,0.5714285714285714,0.6257231831550598,2.0,1.0
fj->en,medical,gemini,0.1756720523942792,0.5957596888812441,0.8,0.8763941526412964,4.0,5.0
fj->en,medical,gemini,0.0545246911963086,0.5174740628683674,0.6363636363636364,0.8530959486961365,5.0,5.0
fj->en,medical,gemini,0.2878787818101127,0.6016330960761405,0.6666666666666665,0.8594375252723694,5.0,5.0
fj->en,medical,gemini,0.4231178541610578,0.711161670537203,0.4166666666666667,0.8826327919960022,5.0,5.0
fj->en,medical,gemini,0.0449569817562979,0.4354710645313371,0.6470588235294117,0.7598466277122498,5.0,5.0
fj->en,medical,gemini,0.0878360261971396,0.687083093114455,0.5714285714285714,0.8786439299583435,5.0,5.0
fj->en,medical,gemini,0.2271870978054231,0.4947538344263159,0.5384615384615384,0.805462658405304,4.0,3.0
fj->en,medical,gemini,0.0743299818451363,0.3951314067258661,0.9166666666666664,0.6631229519844055,4.0,3.0
fj->en,medical,gemini,0.4417918226831577,0.6512061860877458,0.3,0.863502025604248,5.0,4.0
fj->en,medical,gemini,0.0452937617079388,0.4499390731303748,1.1,0.6615529656410217,4.0,2.0
fj->en,medical,gemini,0.2102369368326755,0.6011407035139448,0.75,0.6755344271659851,5.0,4.0
fj->en,medical,gemini,0.1374708101760565,0.4034685796068016,1.0,0.5725724697113037,4.0,2.0
fj->en,medical,gemini,0.0239802967618271,0.2043124534371818,1.333333333333333,0.6175966858863831,3.0,2.0
fj->en,medical,gemini,0.0910743836829214,0.5992057264119106,1.25,0.7411442399024963,4.0,3.0
fj->en,medical,gemini,0.0,0.1210416140280217,2.2,0.4886795580387115,4.0,3.0
fj->en,medical,gemini,0.2020515504676623,0.4682788839863226,0.75,0.6653453707695007,5.0,3.0
en->fj,bible,google,0.2376583725943508,0.6098649083485063,0.6,0.7761508226394653,4.0,5.0
en->fj,bible,google,0.2891784933232572,0.6265617570950746,0.8,0.6539255976676941,4.0,4.0
en->fj,bible,google,0.0701628986139262,0.450219966781595,0.8214285714285714,0.7168611884117126,4.0,4.0
en->fj,bible,google,0.1304803840244769,0.471401854311356,0.88,0.578601062297821,4.0,4.0
en->fj,bible,google,0.2291569690930585,0.535979097827158,0.5869565217391305,0.7267343401908875,4.0,4.0
en->fj,bible,google,0.1318131343349555,0.4701515030135949,0.8064516129032258,0.6266282200813293,4.0,4.0
en->fj,bible,google,0.2556795749489218,0.5701111877432282,0.6,0.7159410119056702,3.0,4.0
en->fj,bible,google,0.2820315375668141,0.5314819133794764,0.5416666666666666,0.6919780969619751,4.0,3.0
en->fj,bible,google,0.045106643816283,0.558009767295687,0.6829268292682927,0.7211776375770569,4.0,4.0
en->fj,bible,google,0.0914039032561523,0.554491180843041,0.68,0.680969774723053,4.0,3.0
en->fj,bible,google,0.1110719476670203,0.5585754206351585,0.6666666666666665,0.6429412364959717,4.0,3.0
en->fj,bible,google,0.4672235733300932,0.7661604109790437,0.3870967741935484,0.7889224886894226,5.0,4.0
en->fj,bible,google,0.3013040489278568,0.6934329329952758,0.4285714285714285,0.8211969137191772,3.0,2.0
en->fj,bible,google,0.0815411533240637,0.4754566138404908,0.7333333333333333,0.6896771788597107,5.0,4.0
en->fj,bible,google,0.1682915898131901,0.4864440020400426,0.5757575757575758,0.6543989777565002,4.0,4.0
en->fj,bible,google,0.1520820200356984,0.6044651296987597,0.7714285714285716,0.6813928484916687,4.0,4.0
en->fj,bible,google,0.6634395183520215,0.6663683764066151,0.3870967741935484,0.8121945261955261,4.0,4.0
en->fj,bible,google,0.1645494395423275,0.4811464809417469,0.8214285714285714,0.7475810647010803,4.0,3.0
en->fj,bible,google,0.0707549414756141,0.4915320642664264,0.7,0.6101224422454834,4.0,4.0
en->fj,bible,google,0.2805155032016294,0.5229532080620751,0.7647058823529411,0.7064310908317566,3.0,4.0
fj->en,bible,google,1.0,1.0,0.0,0.7775477766990662,5.0,5.0
fj->en,bible,google,1.0,1.0,0.0,0.7854839563369751,5.0,5.0
fj->en,bible,google,0.0539653016140238,0.4256418589029767,0.6,0.7139024138450623,4.0,3.0
fj->en,bible,google,0.6030122197389733,0.7441618131339547,0.3703703703703704,0.8206192255020142,4.0,4.0
fj->en,bible,google,0.3334477432809602,0.6645215267836082,0.8333333333333335,0.658779501914978,5.0,5.0
fj->en,bible,google,0.4052398689352977,0.6077034524696487,0.4857142857142857,0.7023031115531921,4.0,3.0
fj->en,bible,google,0.4329820146406897,0.53967567030748,0.45,0.6603501439094543,3.0,2.0
fj->en,bible,google,0.8098668505959937,0.8407288791873501,0.1842105263157894,0.7892797589302063,5.0,5.0
fj->en,bible,google,0.208726691277719,0.513029393133607,0.5833333333333334,0.6374951601028442,4.0,4.0
fj->en,bible,google,0.4634056837916356,0.6779190987085564,0.375,0.6039642691612244,4.0,4.0
fj->en,bible,google,0.8178470313407157,0.860970701433041,0.1875,0.7969977855682373,4.0,5.0
fj->en,bible,google,0.7499110129437679,0.817148170975994,0.1860465116279069,0.7190988063812256,4.0,3.0
fj->en,bible,google,0.4624166562870932,0.5892862852484131,0.45,0.7614840865135193,4.0,3.0
fj->en,bible,google,0.1285907045737128,0.4578720185380073,0.6764705882352942,0.6300919651985168,3.0,2.0
fj->en,bible,google,0.8708501292812006,0.9074737891423644,0.1034482758620689,0.763936460018158,5.0,5.0
fj->en,bible,google,0.0289825129678405,0.3249619600012843,0.8571428571428571,0.5929122567176819,4.0,2.0
fj->en,bible,google,0.4433425293605322,0.679232535910146,0.3684210526315789,0.7083313465118408,5.0,4.0
fj->en,bible,google,0.8518217258010183,0.9516623620635496,0.12,0.7805493474006653,5.0,5.0
fj->en,bible,google,0.2733829628969892,0.4189100202404433,0.6774193548387096,0.555343747138977,4.0,3.0
fj->en,bible,google,0.5416124426311165,0.7981493394806145,0.2727272727272727,0.7723342776298523,5.0,5.0
en->fj,conversational,google,0.0698534205658009,0.4087131659217244,0.6666666666666665,0.5140954852104187,4.0,3.0
en->fj,conversational,google,0.5410822690539396,0.8943399754795225,0.2857142857142857,0.9342009425163268,5.0,4.0
en->fj,conversational,google,0.0240663947631454,0.2316572572162809,1.0,0.6642882227897644,3.0,2.0
en->fj,conversational,google,0.3176215203205583,0.7002308618061371,0.4,0.8233839273452759,4.0,4.0
en->fj,conversational,google,0.3976353643835253,0.8848936178331398,0.25,0.8986709713935852,5.0,4.0
en->fj,conversational,google,1.0,1.0,0.0,0.977541208267212,5.0,5.0
en->fj,conversational,google,0.3976353643835253,0.8620207709502483,0.25,0.837620735168457,4.0,4.0
en->fj,conversational,google,0.0955442792204366,0.2572719628301255,1.333333333333333,0.698840320110321,4.0,3.0
en->fj,conversational,google,0.0803428418944651,0.2277920660634338,0.75,0.6972836852073669,4.0,4.0
en->fj,conversational,google,0.1220947167161568,0.3913145891216905,0.4,0.7051550149917603,4.0,4.0
en->fj,conversational,google,0.1136219366467499,0.8481636843856339,1.0,0.8357948064804077,5.0,4.0
en->fj,conversational,google,0.1634812655665548,0.6195076325156327,0.375,0.8374493718147278,4.0,4.0
en->fj,conversational,google,0.0398635712826801,0.5775447950017252,1.5,0.6209154725074768,4.0,3.0
en->fj,conversational,google,0.4111336169005197,0.8835778256369908,0.25,0.7681340575218201,5.0,5.0
en->fj,conversational,google,0.0650059326034369,0.5118200619260662,1.0,0.5643766522407532,4.0,4.0
en->fj,conversational,google,0.053728496591177,0.2081388604749218,1.0,0.5572242140769958,3.0,2.0
en->fj,conversational,google,0.0523122368913534,0.5318363520537434,0.7142857142857143,0.8850863575935364,4.0,3.0
en->fj,conversational,google,0.0452937617079388,0.3857170742003485,0.8181818181818182,0.8044047951698303,4.0,3.0
en->fj,conversational,google,0.0987876547423074,0.515852532876679,0.6,0.7930036187171936,5.0,4.0
en->fj,conversational,google,0.0878360261971396,0.5543550552634721,0.375,0.8486368060112,5.0,4.0
en->fj,conversational,google,0.0285175395290415,0.5349473438575592,1.1666666666666667,0.6272696256637573,4.0,4.0
en->fj,conversational,google,0.0803428418944651,0.3904014767465653,0.75,0.6064049005508423,4.0,4.0
en->fj,conversational,google,0.1606856837889303,0.694101676253315,1.0,0.8882305026054382,5.0,5.0
en->fj,conversational,google,0.0955442792204366,0.8988932707585959,0.6,0.8609363436698914,4.0,3.0
en->fj,conversational,google,0.1136219366467499,1.0,1.0,0.7263051271438599,4.0,4.0
en->fj,conversational,google,0.1464380316858215,0.8030440088495704,0.4,0.8849311470985413,4.0,4.0
en->fj,conversational,google,0.2271870978054231,0.6981512944112435,0.6363636363636364,0.8024396300315857,4.0,4.0
en->fj,conversational,google,0.2171185208108768,1.0,0.4,0.8435888886451721,4.0,5.0
en->fj,conversational,google,0.3882726777522232,0.7624025956961841,0.3,0.706138551235199,4.0,4.0
en->fj,conversational,google,0.2103465006557666,0.8630617465203243,0.3636363636363636,0.8064048886299133,5.0,4.0
en->fj,conversational,google,0.2402811414134754,0.7559500292663952,0.5,0.7459027767181396,3.0,2.0
en->fj,conversational,google,0.0638943104246272,0.3781670552706304,0.75,0.6520138382911682,3.0,2.0
en->fj,conversational,google,0.1699044244847122,0.6448358051219799,0.5,0.7973278164863586,4.0,4.0
en->fj,conversational,google,0.062389860721175,0.5057309061990878,0.875,0.6619474291801453,4.0,4.0
en->fj,conversational,google,0.1477219991186121,0.5546247261874488,1.0,0.5596812963485718,3.0,2.0
en->fj,conversational,google,0.2140160303375297,0.5262198164255169,0.8888888888888888,0.7280203104019165,4.0,5.0
en->fj,conversational,google,0.0202373450844097,0.264661397121581,0.8333333333333335,0.6517863869667053,3.0,2.0
en->fj,conversational,google,0.3882726777522232,0.7624025956961841,0.3,0.728882908821106,4.0,4.0
en->fj,conversational,google,0.2402811414134754,0.5205410844415558,0.3333333333333332,0.7631636261940002,4.0,3.0
en->fj,conversational,google,0.4111336169005197,0.7695024870160807,0.5,0.7283897399902344,4.0,4.0
en->fj,conversational,google,0.0530771217107244,0.3342041600648868,0.8571428571428571,0.5745843648910522,2.0,2.0
fj->en,conversational,google,0.0955442792204366,0.3602351895638253,0.8333333333333335,0.8125640153884888,4.0,3.0
fj->en,conversational,google,0.0360208028820736,0.1906706666577127,0.9166666666666664,0.3052921593189239,3.0,2.0
fj->en,conversational,google,0.0269977298115941,0.2331528700779719,0.7272727272727273,0.747337281703949,5.0,4.0
fj->en,conversational,google,0.0955442792204366,0.5427541783823472,0.5,0.933421790599823,4.0,3.0
fj->en,conversational,google,1.0,1.0,0.0,0.9698134660720824,5.0,5.0
fj->en,conversational,google,0.1880301546543197,0.5926206826638244,0.25,0.6273420453071594,4.0,2.0
fj->en,conversational,google,0.537284965911771,0.7594996591547141,0.1666666666666666,0.9433757662773132,5.0,4.0
fj->en,conversational,google,0.0803428418944651,0.2624648175148181,1.5,0.7504522800445557,2.0,1.0
fj->en,conversational,google,0.1880301546543197,0.7096508551267865,0.25,0.9166671633720398,4.0,2.0
fj->en,conversational,google,0.5154486831107657,0.7705630653179018,0.125,0.9121845364570618,4.0,3.0
fj->en,conversational,google,0.1699044244847122,0.4379385567421066,1.0,0.7727827429771423,3.0,1.0
fj->en,conversational,google,0.1257433429682935,0.493892427186654,0.4,0.9100579023361206,5.0,4.0
fj->en,conversational,google,0.0955442792204366,0.2817916308742642,0.8333333333333335,0.7936949729919434,4.0,3.0
fj->en,conversational,google,0.1351200154807034,0.6246571691217041,0.6,0.950082540512085,5.0,5.0
fj->en,conversational,google,0.1136219366467499,0.3216636484393357,0.6,0.675476610660553,5.0,4.0
fj->en,conversational,google,0.1257433429682935,0.5825944559110193,0.5,0.6779817342758179,3.0,2.0
fj->en,conversational,google,0.1029499418829739,0.3465418033951186,0.5,0.6245086193084717,4.0,2.0
fj->en,conversational,google,0.1721689611631635,0.7458916083916085,0.5,0.9449339509010316,5.0,5.0
fj->en,conversational,google,0.0814136751754278,0.3482778892483404,0.75,0.8002337217330933,3.0,2.0
fj->en,conversational,google,0.053728496591177,0.576793280923601,0.6,0.8931279182434082,4.0,3.0
fj->en,conversational,google,0.0408248290463863,0.1594478770301682,1.2,0.3741985261440277,2.0,1.0
fj->en,conversational,google,0.28574404296988,0.8697448206881571,0.2,0.9593276381492616,4.0,5.0
fj->en,conversational,google,1.0,1.0,0.0,0.965423047542572,5.0,5.0
fj->en,conversational,google,0.0603072536040776,0.4187884065313856,0.6666666666666665,0.7984324097633362,4.0,3.0
fj->en,conversational,google,0.053728496591177,0.1179397758504659,1.0,0.5146880745887756,3.0,2.0
fj->en,conversational,google,0.1220947167161568,0.4434893976933952,0.3333333333333332,0.7670660614967346,4.0,3.0
fj->en,conversational,google,0.0315598453911294,0.2983716681813053,1.0,0.7075587511062622,3.0,2.0
fj->en,conversational,google,0.0408248290463863,0.1260516435784656,1.25,0.5249466300010681,2.0,1.0
fj->en,conversational,google,0.053728496591177,0.1174592869122977,1.0,0.562953770160675,2.0,1.0
fj->en,conversational,google,0.2402811414134754,0.5551468546957928,0.3333333333333332,0.7860948443412781,4.0,2.0
fj->en,conversational,google,0.0869074403458197,0.3891908489554076,0.4285714285714285,0.798015832901001,4.0,3.0
fj->en,conversational,google,0.0376849916449241,0.4379969570294129,0.625,0.7277735471725464,4.0,3.0
fj->en,conversational,google,0.0623570409472746,0.405063013727445,0.75,0.7647815346717834,4.0,2.0
fj->en,conversational,google,0.0707106781186547,0.5440549191408331,0.6,0.7972170114517212,4.0,2.0
fj->en,conversational,google,0.0,0.394143577757629,1.0,0.5296194553375244,2.0,1.0
fj->en,conversational,google,0.28574404296988,0.821044046215671,0.2,0.9491727948188782,5.0,5.0
fj->en,conversational,google,0.0603072536040776,0.4371344448526733,1.0,0.6881813406944275,4.0,3.0
en->fj,definition,google,0.0,0.0555555555555555,9.0,0.4011904001235962,3.0,2.0
en->fj,definition,google,0.0,0.0858983867977007,6.0,0.4509905278682709,2.0,2.0
en->fj,definition,google,0.0,0.2813653136531365,4.0,0.4954295456409454,2.0,2.0
en->fj,definition,google,0.0,0.043103448275862,5.0,0.4347468614578247,3.0,2.0
en->fj,definition,google,0.0,0.0367647058823529,4.0,0.4835355877876282,2.0,1.0
en->fj,definition,google,0.0,0.1917036100956982,3.0,0.5197122097015381,3.0,2.0
en->fj,definition,google,0.0,0.111726000304275,2.5,0.4370624721050262,3.0,2.0
en->fj,definition,google,0.0803428418944651,0.6213101369174726,3.0,0.707486093044281,4.0,3.0
en->fj,definition,google,0.0803428418944651,0.4318458143828522,4.0,0.5143898129463196,3.0,2.0
en->fj,definition,google,0.0,0.2914445512540418,5.0,0.5324200391769409,2.0,1.0
en->fj,definition,google,0.0,0.0706214689265536,1.333333333333333,0.4478326737880707,1.0,1.0
en->fj,definition,google,0.1136219366467499,0.6213101369174726,2.0,0.6892290711402893,5.0,4.0
en->fj,definition,google,0.0,0.0694444444444444,4.0,0.4606095254421234,3.0,2.0
en->fj,definition,google,0.0,0.0892857142857142,3.0,0.6307174563407898,3.0,2.0
en->fj,definition,google,0.0,0.08130081300813,3.0,0.432131677865982,2.0,1.0
en->fj,definition,google,0.0,0.1785714285714285,6.0,0.4306115210056305,3.0,2.0
en->fj,definition,google,0.0,0.0833333333333333,5.0,0.4718896746635437,3.0,2.0
en->fj,definition,google,0.0,0.1015886896953797,1.5,0.5249006748199463,3.0,2.0
en->fj,definition,google,0.1136219366467499,0.4640141785677592,3.0,0.7590969204902649,4.0,3.0
en->fj,definition,google,0.0,0.1307667316439246,5.0,0.45960333943367,3.0,2.0
en->fj,definition,google,0.0,0.1123518687329079,1.0,0.6552554965019226,2.0,1.0
en->fj,definition,google,0.1778279410038923,1.0,0.0,0.980222225189209,5.0,5.0
en->fj,definition,google,0.316227766016838,0.5203835761651129,0.5,0.8419073224067688,3.0,4.0
en->fj,definition,google,0.0,0.5204535820725799,2.0,0.5222911834716797,4.0,3.0
en->fj,definition,google,0.1136219366467499,0.7538355386564913,0.6666666666666665,0.6792710423469543,3.0,2.0
en->fj,definition,google,0.1495348781221221,0.3888888888888888,0.5,0.9240468740463256,5.0,4.0
en->fj,definition,google,0.0,0.0666666666666666,1.0,0.6684092879295349,3.0,1.0
en->fj,definition,google,0.1778279410038923,1.0,0.0,0.9920696020126344,5.0,5.0
en->fj,definition,google,0.316227766016838,1.0,0.0,0.9880643486976624,5.0,5.0
en->fj,definition,google,0.0,0.0757575757575757,1.0,0.7221919894218445,3.0,2.0
en->fj,definition,google,0.0,0.1034482758620689,1.0,0.5386391282081604,3.0,1.0
en->fj,definition,google,0.0,0.0568181818181818,1.0,0.5101689696311951,3.0,4.0
en->fj,definition,google,0.1778279410038923,1.0,0.0,0.9873784184455872,5.0,5.0
