domain,direction,sentence_type_fine,source_id,source_doc,source_text,ref,chatgpt,gemini,google_translate,microsoft_translate,notes,chatgpt__st_cos,chatgpt__bertscore_f1,gemini__st_cos,gemini__bertscore_f1,google_translate__st_cos,google_translate__bertscore_f1,microsoft_translate__st_cos,microsoft_translate__bertscore_f1,chatgpt__neg_flip_flag,chatgpt__numeral_mismatch,chatgpt__ne_mismatch,chatgpt__needs_review_flag,gemini__neg_flip_flag,gemini__numeral_mismatch,gemini__ne_mismatch,gemini__needs_review_flag,google_translate__neg_flip_flag,google_translate__numeral_mismatch,google_translate__ne_mismatch,google_translate__needs_review_flag,microsoft_translate__neg_flip_flag,microsoft_translate__numeral_mismatch,microsoft_translate__ne_mismatch,microsoft_translate__needs_review_flag
medical,en->fj,information,medical|medical_misc|2efe9a2adb9e,ocr_txt_bundle::medical_misc,The booklet encourages future planning.,Na ivola e uqeta na kena caka na ituvatuva me baleta na veigauna mai muri.,Na ka buklet e vakaraitaka na planing ni veika e na gauna mai muri.,Na ivola lailai e vakanukuvatu me baleta na veivakarautaki ni gauna mai muri.,Na ivola lailai e vakayaloqaqataka na ituvatuva ni veisiga ni mataka.,Na ivolalailai oqo e vakauqeta na tuvatuva ni veisiga ni mataka.,,0.49996793,0.2204596,0.8440172,0.33665907,0.318102,0.19742283,0.44791585,0.17825179,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,information,medical|dementia_support|22aff4534fb5,ocr_txt_bundle::dementia_support,"Anyone can get dementia, but the chance increases with age.","E rawa ni dua ga e tauvi dementia, ia e tubu na kena loloma ni sa qase na tamata.","E sega ni dua e rawa ni taura na dementia, ia e drau na gauna e vreti na ka.","O cei ga e rawa ni tauvi dementia, ia e levu cake na kena rawa ni sa qase cake mai na tamata.","E rawa ni tauvi koya e dua ga na mate ni vakasama, ia e tubu na kena rawa ni yaco na yabaki ni bula.","E rawa ni tauvi dementia e dua ga, ia na kena madigi e tubu cake ni sa qase.",,0.76318103,0.3425106,0.76390165,0.59116346,0.47009164,0.40596852,0.6921474,0.5874426,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,information,medical|medical_misc|bef554251daf,ocr_txt_bundle::medical_misc,The booklet covers brain health and risk reduction.,E vakamacalataki talega ena ivola na bulabula ni mona kei na kena vakalailaitaki na vakatarausui ni mate.,Na laiseni e vakasakiti na bula ni yalo kei na veivakalewai ni rarabe.,Na ivola lailai e vakamacalataka na bula ni mona kei na vakalailaitaki ni leqa.,Na ivola lailai e kovuta na bula ni uto kei na kena vakalailaitaki na ririko.,Na ivolalailai oqo e kovuta na bulabula ni mona kei na vakalailaitaki ni ririkotaki.,,0.7616747,0.21559832,0.8159935,0.47334933,0.81733423,0.3886406,0.7732091,0.42579573,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,information,medical|dementia_support|301d41cfa3bf,ocr_txt_bundle::dementia_support,Brain changes worsen dementia over time.,Na veisau ena mona e vakalevutaka na dementia ni sa toso na gauna.,Na i niu ni ulu e solia na tamata ni mate ni ulu ena manawa.,تغییرات مغزی به مرور زمان زوال عقل را بدتر می‌کنند.,Na veisau ni uto e vakalevutaka na mate ni vakasama ena veigauna.,Na veisau ni mona ena vakatorocaketaka na dementia ni toso na gauna.,,0.5690293,0.12604703,0.5004853,-0.5471146,0.4784402,0.36405948,0.83427,0.61584276,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|e678c5f1f760,ocr_txt_bundle::medical_misc,Do not use public transport or taxis.,Kakua ni vakayagataka na tolili ni lewenivanua se na taxi.,Ena no usea na transport public kei na taxi.,Kakua ni vakayagataka na veivakalesui raraba se na tekisi.,Kakua ni vakayagataka na veivakau raraba se tekisi.,Kakua ni vakayagataka na sala ni veilakoyaki raraba se tekisi.,,0.642267,0.037454594,0.5871749,0.38789687,0.61757225,0.37402713,0.716202,0.43382838,1,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|b3de6a4e1567,ocr_txt_bundle::medical_misc,"Treatable conditions can cause memory lapses, confusion, and forgetfulness.","Na veika e rawa ni qaravi e rawa ni vakavuna na sega ni nanuma, veilecayaki kei na guiguileca.","Na maccawa e rawa ni vaka ca na nomu nanuma, na veivakarau, kei na veimacawa.","Na mate e rawa ni qaravi e rawa ni vakavuna na galala ni vakanananu, na veicalacala, kei na guilecava.","Na ituvaki e rawa ni qaravi e rawa ni vakavuna na sega ni nanuma vinaka na ka, veilecayaki, kei na guilecavi.","Na ituvaki e rawa ni wali e rawa ni vakavuna na leqa ni vakasama, veilecayaki, kei na guiguilecava.",,0.739938,0.30668092,0.9047175,0.52459526,0.902177,0.7345684,0.8596755,0.59854805,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|5acd862171fd,ocr_txt_bundle::medical_misc,Call 165 for transport assistance.,Qirita na 165 kevaka o gadreva na veivuke ni veivakaleleci.,Telefoni 165 me ke assistance transport.,Qiri 165 me baleta na veivuke ena veitosoyaki.,Kaciva na 165 me baleta na veivuke ni veilakoyaki.,Qirita na 165 me baleta na veivuke ni veilakoyaki.,,0.23776522,-0.23098947,0.6144948,0.004153538,0.6047294,0.15900269,0.7309675,0.24451557,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|dd627a8cb6ef,ocr_txt_bundle::medical_misc,Isolate household contacts.,Vakatikitiki na lewe ni matavuvale era dau veikilitaki voleka.,Isolate na itautau ni te tamana.,Vakatikitika o ira na veitaratara ni vuvale.,Vakatikitikitaki ira na veitaratara e vale.,Vakatikitikitaki ira na veitaratara e vale.,,0.25514793,-0.031182082,0.607683,0.2412234,0.48660207,0.07133095,0.48660207,0.0713313,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,instruction,medical|medical_misc|daf98b0974f8,ocr_txt_bundle::medical_misc,Seek immediate medical treatment.,Qarai vakatotolo na veivuke vakavuniwai.,Taro na veivuke ni dokai.,Qara na veiqaravi vakavuniwai totolo sara.,Vakasaqara totolo na veiqaravi vakavuniwai.,Vakasaqara vakatotolo na veiqaravi vakavuniwai.,,0.47638613,0.14086112,0.91913396,0.48859817,0.8186511,0.4933422,0.86072916,0.5776409,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,instruction,medical|covid_general|bd002fed1377,ocr_txt_bundle::covid_general,Mika is the first case of COVID-19 in this household.,O Mika e imatai ni tauvimate ni COVID-19 ena nona matavuvale.,O Mika e na kosi i ka COVID-19 ena koya.,E o Mika na imatai ni tamata a tauvimate ena COVID-19 ena vuvale qo.,O Mika e imatai ni kisi ni COVID-19 ena vale oqo.,O Mika na imatai ni kisi ni COVID-19 ena vuvale oqo.,,0.63879234,0.32128274,0.71039903,0.5470634,0.8393444,0.5213826,0.82739174,0.40868998,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|7b747939edc5,ocr_txt_bundle::medical_misc,"If you experience difficulty breathing, seek immediate medical attention.","Kevaka o vakila na taqa ni icegu, qarai vakatotolo na veivuke vakavuniwai.","Kei te mōhio koe ki te uaua ki te manawa, kitea te āwhina rongoā inā te wā.","Kevaka o sotava na dredre ni cegu, qara vuniwai sara ga vakatotolo.","Ke o sotava ni dredre na nomu cegu, lai qaravi vakavuniwai sara.","Kevaka e dredre mo cegu, vaqara veiqaravi vakavuniwai vakatotolo.",,0.71679765,-0.18036087,0.8926281,0.47103083,0.78289306,0.3889242,0.6972766,0.40436938,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0
medical,en->fj,instruction,medical|dementia_support|41da5eb908da,ocr_txt_bundle::dementia_support,Vascular dementia is caused by poor blood supply to the brain.,Na vascular dementia e vakavuna na sega ni veirauti vinaka na dra e drodro ki na mona.,E na vosa na vuku ni vasu ni veika e tiko e na yalo.,Vascular dementia e vu mai na lailai ni dra e gole ki na mona.,Na mate ni vakasama e vu mai na kena sega ni curu vinaka na dra ina uto.,Na vascular dementia e vu mai na sega ni vinaka na dra ki na mona.,,0.514706,0.10351036,0.8054242,0.3679139,0.55940104,0.30377367,0.879032,0.5925291,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,instruction,medical|medical_misc|b8db56078cea,ocr_txt_bundle::medical_misc,Seek help if confused.,Qarai veivuke kevaka o veilecayaki.,Seke ni assistance keimui.,Qara veivuke kevaka o vakavuvutaki.,Vakasaqara na veivuke kevaka o veilecayaki.,Vakasaqara veivuke ke o veilecayaki.,,0.42442226,0.07125007,0.92545414,0.5592977,0.8891968,0.5745684,0.71322894,0.62060267,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,prevention,medical|covid_general|c5cfdc1c22a7,ocr_txt_bundle::covid_general,Self-isolation helps prevent the spread of COVID-19 to others.,Na tiko vakatikitiki e vale e tarova na kena vakatetei na COVID-19 vei ira na tani.,E na veivuke na nodra dede na COVID-19 ki na veiganiti.,Tawasei koya e vukea na tarovi ni tete ni COVID-19 vei ira na tani.,Na tiko vakatikitiki e vukea na kena tarovi na kena dewa na COVID-19 vei ira na tani.,Na tiko vakatikitiki e vukea na kena dewa na COVID-19 vei ira tale eso.,,0.8422948,0.030309066,0.6688632,0.37782255,0.8491852,0.58413804,0.83240837,0.50445586,0,0.0,0.5,1,0,0.0,0.6666666666666667,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,prevention,medical|medical_misc|9a4e210ef315,ocr_txt_bundle::medical_misc,Wash your hands often.,Savata wasoma na ligamu.,Sega vakamalamalama nomu kakana vakalevu.,Dau savata na ligamu.,Mo dau savata na ligamu.,Savata wasoma na ligamu.,,0.5398096,0.009766694,0.6043613,0.57424736,0.56901634,0.457005,1.0,0.99999964,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,0.0,0
medical,en->fj,symptom,medical|covid_general|08da5bf899dd,ocr_txt_bundle::covid_general,People with heart disease should monitor their symptoms closely during COVID-19.,Ira era tauvi mate ni uto me ra vakaraica vakavinaka na nodrau ivakatakilakila ni COVID-19.,E dua na veigauna ni ituvatuva vakayagataka o ira na tamata e loma ni veivakabauti e kena ruitaki ena COVID-19.,O ira na tauvimate yatevuvu dodonu me ra qarauna vakamatua na nodra ivakatakilakila ni mate ena gauna ni COVID-19.,O ira na tamata e tauvi ira na mate ni uto me ra raica vakavinaka na nodra ivakatakilakila ena gauna ni COVID-19.,O ira e tauvi ira na mate ni uto mera dikeva matua na nodra ivakatakilakila ena gauna ni COVID-19.,,0.6391631,0.08653633,0.8752066,0.3455425,0.8223926,0.52097183,0.83183175,0.42309368,0,0.0,0.5,1,0,0.0,0.5,1,0,0.0,0.5,1,0,0.0,0.5,1
medical,en->fj,symptom,medical|dementia_support|ecacf55d077d,ocr_txt_bundle::dementia_support,The symptoms of vascular dementia can start suddenly after a stroke.,Na ivakatakilakila ni vascular dementia e rawa ni tekivu vakasauri ni oti e dua na stroke.,Na naʻe mai na sitomuni ni veika ni loma e rawa ni tekivu vata ga ni oti e dua na vatu.,Na ivakatakilakila ni dementia ni daukana e rawa ni tekivu vakasauri ni oti na lualua.,Na ivakatakilakila ni mate ni vakasama e rawa ni tekivu vakasauri ni oti e dua na mate ni uto.,Na ivakatakilakila ni vascular dementia e rawa ni tekivu vakasauri ni oti e dua na stroke.,,0.44261122,0.31406695,0.88227046,0.6427106,0.61499095,0.65119535,1.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,symptom,medical|medical_misc|b656854db6f8,ocr_txt_bundle::medical_misc,Symptoms get worse as brain changes increase.,Na ivakatakilakila e qai ca vakamalua ni sa levu na veisau ena mona.,Na lelua e toso mai vei na veika ni vakabauta o na livaliva.,Ivakatakilakila sa ca cake mai ni sa tubu na veiveisau ni mona.,E ca sara na ivakatakilakila ni sa tubu na veisau ni uto.,Sa ca sara na kena ivakatakilakila ni sa tubu cake na veisau ni mona.,,0.29605272,0.1855859,0.59025085,0.31947136,0.55925226,0.32864687,0.59354705,0.3117251,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|medical_misc|b7a691d4f2af,ocr_txt_bundle::medical_misc,Mild symptoms do not always require testing.,Na ivakatakilakila lailai e sega ni dau gadreva na veivakatovotovo.,E na neivei ni dede na symptom e sega ni dodonu me masuta.,Na simptomi malumalumu e sega ni dau gadreva na veitovotovotaki.,Na ivakatakilakila malumu e sega ni dau gadrevi me vakatovolei.,Na ivakatakilakila lailai e sega ni gadrevi kina na vakadikevi.,,0.41726974,-0.068839386,0.58416796,0.38360524,0.8650087,0.4078996,0.8356739,0.5803899,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,symptom,medical|screening_clinic|5ac18dbf7c75,ocr_txt_bundle::screening_clinic,"If you have diabetes and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi mate ni suka ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kei te mate whakamāhia koe, ā, he tohu COVID-19 āu, tirohia he whare rorohiko i te kāinga.","Kevaka e tiko vei iko na mateni sucuru kei na ivakatakilakila ni COVID-19, veisiko ki na valenibula ni vakadidike vakatotolo sara.","Kevaka e tiko vei iko na matenisuka kei na ivakatakilakila ni COVID-19, sikova sara e dua na valenibula ni veisele.","Ke tauvi iko na mate ni suka kei na ivakatakilakila ni COVID-19, gole vakatotolo ki na valenibula ni dikevi.",,0.4152175,-0.17296919,0.68319017,0.3892371,0.6048328,0.27733278,0.73904204,0.6088858,0,0.0,0.6666666666666667,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|screening_clinic|0b6a0efa3e6f,ocr_txt_bundle::screening_clinic,"If you have obesity and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi levulevu sivia ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kevaka e tiko na o ni dua na ko e nai tuvatuva ni COVID-19, ni veivakarautaka e dua na vale ni veivakasaqati.","Kevaka ko tauvimate ni levulevu kei na vakatakilakila ni COVID-19, qara vakusakusa na valenibula ni veitaratara.","Kevaka e tiko vei iko na levulevu sivia kei na ivakatakilakila ni COVID-19, sikova sara e dua na valenibula ni veisele.","Ke tiko vei iko na bibi kei na ivakatakilakila ni COVID-19, gole vakatotolo ki na valenibula ni dikevi.",,0.38768163,0.110286474,0.6933994,0.4094959,0.6406323,0.36121476,0.6323454,0.40858507,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|covid_general|e729b7c2b694,ocr_txt_bundle::covid_general,People with diabetes should monitor their symptoms closely during COVID-19.,Ira era tauvi mate ni suka me ra vakaraica vakavinaka na nodrau ivakatakilakila ni COVID-19.,Oni e dua na diabetes e dodonu me raunitaka vinaka na nodra iwalewale ni gauna ni COVID-19.,Tamata ika vuvu ni suka e dodonu me raica vakavinaka na nodra ivakatakilakila ena gauna ni COVID-19.,O ira na tamata e tauvi ira na matenisuka me ra raica vakavinaka na nodra ivakatakilakila ena gauna ni COVID-19.,O ira na tauvi mate ni suka mera dikeva vinaka na kedra ivakatakilakila ena gauna ni COVID-19.,,0.5059037,0.17210324,0.8783526,0.5156684,0.81814706,0.42846847,0.86543375,0.53629655,0,0.0,0.6666666666666667,1,0,0.0,0.6666666666666667,1,0,0.0,0.5,1,0,0.0,0.5,1
medical,en->fj,symptom,medical|medical_misc|a892624020dc,ocr_txt_bundle::medical_misc,Symptoms may worsen over time.,E rawa ni ca vakamalua na ivakatakilakila.,Na i fati e rawa ni curu cake na i lavelave ena gauna.,Na ivakatakilakila ni mate e rawa ni ca cake ni toso tiko na gauna.,Ena rawa ni ca sara na ivakatakilakila ni toso na gauna.,Na ivakatakilakila e rawa ni ca cake ni toso na gauna.,,0.7271454,-0.12511645,0.67945087,0.4537764,0.734745,0.549603,0.7029455,0.4933037,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|medical_misc|29ef49564dbb,ocr_txt_bundle::medical_misc,Stop isolating if you have completed 14 days and had no symptoms for at least 3 days.,Cava na tiko vakatikitiki kevaka sa oti na 14 na siga ka sega ni laurai e dua na ivakatakilakila me 3 na siga sa sivi.,Muria ni moce fo ni saumi 14 na siga ka me ni o sega ni tu e dua na iwalewale me 3 na siga.,Biu na nomu vakatawase kevaka o sa otioti na 14 na siga ka sega ni dua na ivakatakilakila ni mate me rauta e 3 na siga.,Muduka na nomu vakatikitikitaki iko kevaka o sa vakacavara na 14 na siga ka sega ni dua na ivakatakilakila me lailai duadua ni 3 na siga.,Muduka na nomu tiko vakatikitiki kevaka o sa oti e 14 na siga ka sega ni dua na kena ivakatakilakila me 3 na siga.,,0.5701875,0.17500235,0.76137245,0.5499089,0.7546167,0.5244946,0.8785995,0.6635299,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|medical_misc|6a238be7eeb7,ocr_txt_bundle::medical_misc,Fatigue may be a symptom.,Na oca e rawa ni ivakatakilakila ni mate.,Na ka draki me vaka e dua na siga.,Oca e rawa ni dua na matanikawe.,Na oca e rawa ni dua na kena ivakatakilakila.,Na wawale e rawa ni dua na ivakatakilakila.,,0.2578607,-0.011649754,0.61584175,0.32412675,0.75996006,0.7058196,0.87727106,0.6134872,0,0.0,0.0,0,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,symptom,medical|medical_misc|3711b4871312,ocr_txt_bundle::medical_misc,Everyone in the household starts self-isolating on the day Mika's symptoms start.,Na siga e laurai kina vei Mika na ivakatakilakila era sa tekivu tiko vakatikitiki kina na lewe ni matavuvale taucoko.,E na timi ni na vale e tekivuna na kena itaga e na siga e tekivuna kina na symptoms i Mika.,Na tamata kecega ena vuvale era sa tekivu vakatikitikitaki ira ga ena siga e tekivu kina na ivakatakilakila ni mate nei Mika.,Era sa tekivu vakatikitikitaki ira kece na lewe ni vale ena siga e tekivu kina na ivakatakilakila nei Mika.,Era sa tekivu tiko vakatikitiki kece na lewe ni vale ena siga e tekivu kina na ivakatakilakila nei Mika.,,0.50286674,0.11020278,0.8581875,0.4099218,0.7770927,0.43487835,0.80199635,0.49744135,0,0.0,0.5,1,0,0.0,0.0,0,0,0.0,0.6666666666666667,1,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|covid_general|81958f3d2a0f,ocr_txt_bundle::covid_general,"If you are over 60 and have COVID-19 symptoms, seek medical care.","Kevaka o sivia na 60 na yabaki ka vakila na ivakatakilakila ni COVID-19, qarai vakatotolo na veivuke vakavuniwai.","Kei teitei ō 60 tau, ā, kei te pāngia koe e ngā tohu COVID-19, kimi awhina rongoā.","Ke o sa yabaki 60 se sivia ka donuya na ivakatakilakila ni COVID-19, qara na veiqaravi vakavuniwai.","Kevaka o sa sivia na 60 na yabaki ka tiko vei iko na ivakatakilakila ni COVID-19, vakasaqara na veiqaravi vakavuniwai.","Ke o sa sivia na 60 ka tiko vei iko na ivakatakilakila ni COVID-19, vaqara veiqaravi vakavuniwai.",,0.55086267,-0.19044612,0.88751656,0.5571886,0.96545875,0.61727554,0.867941,0.5027268,0,0.0,0.6666666666666667,1,0,0.0,0.6666666666666667,1,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|medical_misc|12d3d521412f,ocr_txt_bundle::medical_misc,Seek help if symptoms persist.,Qarai veivuke kevaka e sega ni yali na ivakatakilakila.,Sivia e dua na veivuke ke raica na iyara.,Vaqaqa veivuke kevaka e tomana tikoga na ivakatakilakila ni tauvimate.,Vakasaqara na veivuke kevaka e se yaco tikoga na ivakatakilakila.,Vakasaqara veivuke ke se tiko ga na kena ivakatakilakila.,,0.47629046,0.22027206,0.8436314,0.5083699,0.853189,0.59291834,0.7393776,0.45153064,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|dementia_support|fe20f30c0f12,ocr_txt_bundle::dementia_support,Many treatable illnesses can cause dementia-like symptoms.,E levu na mate e rawa ni qaravi ka vakavuna na ivakatakilakila e vaka na dementia.,Ena niu ni ma'i e rawa ni vakaraitaka na drau ni vuli ni taucoko.,Vuqa na mate e rawa ni walia e rawa ni vakavuna na ivakatakilakila e tautauvata kei na lusi ni vuku.,E levu na mate e rawa ni wali e rawa ni vakavuna na ivakatakilakila me vaka na mate ni vakasama.,E vuqa na mate e rawa ni walia e rawa ni vakavuna na ivakatakilakila ni dementia.,,0.4735101,0.2037356,0.5723178,0.4216595,0.6180548,0.50308806,0.76895714,0.4806573,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,symptom,medical|screening_clinic|eac1a008fcc9,ocr_txt_bundle::screening_clinic,"If you have asthma and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi dau cegu oca ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kei te pāngia koe e te asthama me ngā tohu COVID-19, torohia he klinikī whakatūwheratanga i te wā tonu.","Kevaka e tiko vei iko na mate suka kei na ivakatakilakila ni COVID-19, sikova vakatotolo e dua na valenibula ni veidikevi.","Kevaka e tiko vei iko na mate ni uto kei na ivakatakilakila ni COVID-19, sikova sara e dua na valenibula ni veisele.","Ke tiko vei iko na cegucegu kei na ivakatakilakila ni COVID-19, gole vakatotolo ki na valenibula ni dikevi.",,0.6541375,-0.18506993,0.6484653,0.37070563,0.55093396,0.25975734,0.6893263,0.47821096,0,0.0,0.6666666666666667,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|dementia_support|d53bfa7b80f9,ocr_txt_bundle::dementia_support,Dementia describes symptoms caused by changes in how the brain works.,Dementia e vakamacalataka na ivakatakilakila ena veisau e yaco ena ivakarau ni cakacaka ni mona.,Na le fa'ailoa le fa'avae i le suiga o le fa'atinoga o le aofia o le aiga o le afi.,Na dementia e vakamacalataka na ivakatakilakila e yaco mai ena veisau ni cakacaka ni qavokavoka.,Na mate ni vakasama e vakamacalataka na ivakatakilakila e vu mai na veisau ni sala e cakacaka kina na uto.,Na dementia e vakamacalataka na ivakatakilakila e vu mai na veisau ni ivakarau ni cakacaka ni mona.,,0.21052691,-0.27196684,0.89963347,0.59432214,0.75905347,0.47954026,0.94039154,0.6637718,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|screening_clinic|3fea277ceaf3,ocr_txt_bundle::screening_clinic,"If you have heart disease and COVID-19 symptoms, visit a screening clinic immediately.","Kevaka o tauvi mate ni uto ka vakila na ivakatakilakila ni COVID-19, gole vakatotolo ki na screening clinic.","Kevaka o avezia na dokadoka ni lomamu ka sa tiko na veika e bibi mai na COVID-19, vakatulewai e dua na klinika ni veivakarautaki vakatotolo.","Kevaka e tiko vei iko na mate ni uto kei na ivakatakilakila ni COVID-19, lako ki na valenibula ni veisiki vakusakusa.","Kevaka e tiko vei iko na mate ni uto kei na ivakatakilakila ni COVID-19, sikova sara e dua na valenibula ni veisele.","Ke tauvi iko na mate ni uto kei na ivakatakilakila ni COVID-19, gole vakatotolo ki na valenibula ni dikevi.",,0.83645093,0.21573217,0.660714,0.42531225,0.55241996,0.35040942,0.7049018,0.6177004,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,symptom,medical|screening_clinic|0f7ef7295d23,ocr_txt_bundle::screening_clinic,Workers with symptoms can attend a screening clinic to obtain a medical certificate.,O ira na tamata cakacaka e vakila na ivakatakilakila era rawa ni gole ki na screening clinic mera taura kina na ivola ni tauvimate.,Na i vakavakarau na wekani e vuqa e va qito.,"Ko ira na cakacaka era tiko na nodra matetaka, era rawa ni gole ki na valenibula ni veitaratarataki me ra kerea kina na nodra ivola ni vuniwai.",O ira na tamata cakacaka e tiko vei ira na ivakatakilakila e rawa ni ra lako ki na dua na valenibula ni veisele me rawati kina e dua na ivolatara vakavuniwai.,O ira na tamata cakacaka e tiko vei ira na ivakatakilakila e rawa ni ra lako ki na valenibula ni dikevi mera rawata e dua na sitivikiti vakavuniwai.,,0.61166847,-0.041378926,0.7855822,0.35617268,0.7390979,0.40052453,0.76467884,0.36344004,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,0.0,0,0,0.0,0.0,0
medical,en->fj,symptom,medical|medical_misc|0adfd109721a,ocr_txt_bundle::medical_misc,Return for follow-up if symptoms change.,Vakasuka tale me laurai kevaka e veisau na ivakatakilakila.,Toe mai e na narawa ni sa vakaqata na iyaloyalo.,Lesu mai me raici tale kevaka e veisau na ivakatakilakila ni mate.,Lesu tale me vakamuri kevaka e veisau na ivakatakilakila.,Lesu tale me vakamuri ke veisau na kena ivakatakilakila.,,0.71288687,-0.22278833,0.6929283,0.58515793,0.83639795,0.7381957,0.807932,0.43521172,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
medical,en->fj,symptom,medical|covid_general|9006cda98d76,ocr_txt_bundle::covid_general,"If you are over 70 and have COVID-19 symptoms, seek medical care.","Kevaka o sivia na 70 na yabaki ka vakila na ivakatakilakila ni COVID-19, qarai vakatotolo na veivuke vakavuniwai.","Kei te teitei atu koe i te 70 me he tohu COVID-19, rapua te awhina rongoā.","Ke ko yabaki sivia na 70 ka tu vei iko na ivakatakilakila ni COVID-19, laki vaqara veiqaravi vakavuniwai.","Kevaka o sa sivia na 70 na yabaki ka tiko vei iko na ivakatakilakila ni COVID-19, vakasaqara na veiqaravi vakavuniwai.","Ke o sa sivia na 70 ka tiko vei iko na ivakatakilakila ni COVID-19, vaqara veiqaravi vakavuniwai.",,0.33752993,-0.18843769,0.8842274,0.5391222,0.96466196,0.6185095,0.8682294,0.5016302,0,0.0,0.6666666666666667,1,0,0.0,0.6666666666666667,1,0,0.0,0.0,0,0,0.0,0.6666666666666667,1
medical,en->fj,treatment,medical|dementia_support|6d98b3725360,ocr_txt_bundle::dementia_support,"For concerns about a family history of dementia, talk to your doctor.","Kevaka ko leqataka na isema ni vuvale kei na dementia, vosa vua na nomu vuniwai.","O koya me baleta na itukutuku ni vale ni veimati, tukuna nomu i vakaraitaki ki na dokita.","Ke o kauwai ena vuku ni itukutuku vakamaravuvale ni dementia, veivosaki kei na nomu vuniwai.","Me baleta na kauwai me baleta e dua na itukutuku ni matavuvale ni mate ni vakasama, veitalanoa kei na nomu vuniwai.","Me baleta na leqa me baleta na itukutuku makawa ni mate ni matavuvale, veivosaki kei nomu vuniwai.",,0.6731254,0.19272931,0.9255587,0.3871319,0.68734515,0.3566459,0.7359211,0.3654527,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1,0,0.0,1.0,1
